library_id	external_id	library_type	number_of_lanes_aggregated	sequenced_reads	preparation_id
MSM5LLGR_M2028C4_MBX	MSM5LLGR	metabolomics			MSM5LLGR_M2028C4_MBX
MSM6J2IG_M2028C9_MBX	MSM6J2IG	metabolomics			MSM6J2IG_M2028C9_MBX
MSM6J2Q3_M2028C14_MBX	MSM6J2Q3	metabolomics			MSM6J2Q3_M2028C14_MBX
MSM79H63_M2028C20_MBX	MSM79H63	metabolomics			MSM79H63_M2028C20_MBX
MSM5LLEH_M2034C1_MBX	MSM5LLEH	metabolomics			MSM5LLEH_M2034C1_MBX
MSM5LLF4_M2034C5_MBX	MSM5LLF4	metabolomics			MSM5LLF4_M2034C5_MBX
MSM6J2LL_M2034C10_MBX	MSM6J2LL	metabolomics			MSM6J2LL_M2034C10_MBX
MSM6J2MB_M2034C14_MBX	MSM6J2MB	metabolomics			MSM6J2MB_M2034C14_MBX
MSM6J2MH_M2034C17_MBX	MSM6J2MH	metabolomics			MSM6J2MH_M2034C17_MBX
MSM6J2H9_M2039C1_MBX	MSM6J2H9	metabolomics			MSM6J2H9_M2039C1_MBX
MSM6J2HT_M2039C5_MBX	MSM6J2HT	metabolomics			MSM6J2HT_M2039C5_MBX
MSM6J2QP_M2039C10_MBX	MSM6J2QP	metabolomics			MSM6J2QP_M2039C10_MBX
MSM79H5Q_M2039C16_MBX	MSM79H5Q	metabolomics			MSM79H5Q_M2039C16_MBX
MSM79HAH_M2039C24_MBX	MSM79HAH	metabolomics			MSM79HAH_M2039C24_MBX
MSM6J2JF_M2041C1_MBX	MSM6J2JF	metabolomics			MSM6J2JF_M2041C1_MBX
MSM6J2JR_M2041C4_MBX	MSM6J2JR	metabolomics			MSM6J2JR_M2041C4_MBX
MSM6J2SE_M2041C9_MBX	MSM6J2SE	metabolomics			MSM6J2SE_M2041C9_MBX
MSM79HEY_M2041C19_MBX	MSM79HEY	metabolomics			MSM79HEY_M2041C19_MBX
MSM79HB6_M2041C24_MBX	MSM79HB6	metabolomics			MSM79HB6_M2041C24_MBX
MSM6J2JH_M2042C1_MBX	MSM6J2JH	metabolomics			MSM6J2JH_M2042C1_MBX
MSM6J2K6_M2042C5_MBX	MSM6J2K6	metabolomics			MSM6J2K6_M2042C5_MBX
MSM6J2RO_M2042C10_MBX	MSM6J2RO	metabolomics			MSM6J2RO_M2042C10_MBX
MSM79H6F_M2042C15_MBX	MSM79H6F	metabolomics			MSM79H6F_M2042C15_MBX
MSM79HA3_M2042C22_MBX	MSM79HA3	metabolomics			MSM79HA3_M2042C22_MBX
MSM6J2PO_M2047C1_MBX	MSM6J2PO	metabolomics			MSM6J2PO_M2047C1_MBX
MSM6J2PU_M2047C4_MBX	MSM6J2PU	metabolomics			MSM6J2PU_M2047C4_MBX
MSM79HC8_M2047C11_MBX	MSM79HC8	metabolomics			MSM79HC8_M2047C11_MBX
MSM79H7Q_M2047C14_MBX	MSM79H7Q	metabolomics			MSM79H7Q_M2047C14_MBX
MSM79H7Y_M2047C19_MBX	MSM79H7Y	metabolomics			MSM79H7Y_M2047C19_MBX
MSM9VZNL_M2047C22_MBX	MSM9VZNL	metabolomics			MSM9VZNL_M2047C22_MBX
MSM6J2Q1_M2048C1_MBX	MSM6J2Q1	metabolomics			MSM6J2Q1_M2048C1_MBX
MSM6J2M3_M2048C5_MBX	MSM6J2M3	metabolomics			MSM6J2M3_M2048C5_MBX
MSM79H6Y_M2048C15_MBX	MSM79H6Y	metabolomics			MSM79H6Y_M2048C15_MBX
MSM79H52_M2060C2_MBX	MSM79H52	metabolomics			MSM79H52_M2060C2_MBX
MSM79H9G_M2060C12_MBX	MSM79H9G	metabolomics			MSM79H9G_M2060C12_MBX
MSM9VZF7_M2060C14_MBX	MSM9VZF7	metabolomics			MSM9VZF7_M2060C14_MBX
MSM9VZPV_M2060C21_MBX	MSM9VZPV	metabolomics			MSM9VZPV_M2060C21_MBX
MSM6J2NA_M2061C1_MBX	MSM6J2NA	metabolomics			MSM6J2NA_M2061C1_MBX
MSM79H5G_M2061C3_MBX	MSM79H5G	metabolomics			MSM79H5G_M2061C3_MBX
MSM79H9Q_M2061C10_MBX	MSM79H9Q	metabolomics			MSM79H9Q_M2061C10_MBX
MSM9VZGO_M2061C14_MBX	MSM9VZGO	metabolomics			MSM9VZGO_M2061C14_MBX
MSM9VZLJ_M2061C18_MBX	MSM9VZLJ	metabolomics			MSM9VZLJ_M2061C18_MBX
MSM9VZHB_M2061C21_MBX	MSM9VZHB	metabolomics			MSM9VZHB_M2061C21_MBX
MSM9VZHF_M2061C23_MBX	MSM9VZHF	metabolomics			MSM9VZHF_M2061C23_MBX
MSM79HAJ_M2064C7_MBX	MSM79HAJ	metabolomics			MSM79HAJ_M2064C7_MBX
MSM79HAN_M2064C9_MBX	MSM79HAN	metabolomics			MSM79HAN_M2064C9_MBX
MSM9VZLP_M2064C14_MBX	MSM9VZLP	metabolomics			MSM9VZLP_M2064C14_MBX
MSM9VZLV_M2064C16_MBX	MSM9VZLV	metabolomics			MSM9VZLV_M2064C16_MBX
MSMA26ET_M2064C21_MBX	MSMA26ET	metabolomics			MSMA26ET_M2064C21_MBX
MSM79HDQ_M2068C5_MBX	MSM79HDQ	metabolomics			MSM79HDQ_M2068C5_MBX
MSM9VZEK_M2068C9_MBX	MSM9VZEK	metabolomics			MSM9VZEK_M2068C9_MBX
MSM9VZES_M2068C13_MBX	MSM9VZES	metabolomics			MSM9VZES_M2068C13_MBX
MSMA26AL_M2068C20_MBX	MSMA26AL	metabolomics			MSMA26AL_M2068C20_MBX
MSM79HDA_M2069C3_MBX	MSM79HDA	metabolomics			MSM79HDA_M2069C3_MBX
MSM79HDE_M2069C5_MBX	MSM79HDE	metabolomics			MSM79HDE_M2069C5_MBX
MSM9VZEW_M2069C9_MBX	MSM9VZEW	metabolomics			MSM9VZEW_M2069C9_MBX
MSM9VZOU_M2069C15_MBX	MSM9VZOU	metabolomics			MSM9VZOU_M2069C15_MBX
MSM9VZP3_M2069C19_MBX	MSM9VZP3	metabolomics			MSM9VZP3_M2069C19_MBX
MSMA26EJ_M2069C21_MBX	MSMA26EJ	metabolomics			MSMA26EJ_M2069C21_MBX
MSM79HD6_M2071C1_MBX	MSM79HD6	metabolomics			MSM79HD6_M2071C1_MBX
MSM79H7M_M2071C4_MBX	MSM79H7M	metabolomics			MSM79H7M_M2071C4_MBX
MSM79H7G_M2071C6_MBX	MSM79H7G	metabolomics			MSM79H7G_M2071C6_MBX
MSMA26AZ_M2071C8_MBX	MSMA26AZ	metabolomics			MSMA26AZ_M2071C8_MBX
MSMB4LZ4_M2071C12_MBX	MSMB4LZ4	metabolomics			MSMB4LZ4_M2071C12_MBX
MSM79HCR_M2072C6_MBX	MSM79HCR	metabolomics			MSM79HCR_M2072C6_MBX
MSM79H85_M2072C9_MBX	MSM79H85	metabolomics			MSM79H85_M2072C9_MBX
MSM9VZOI_M2072C14_MBX	MSM9VZOI	metabolomics			MSM9VZOI_M2072C14_MBX
MSM9VZOO_M2072C17_MBX	MSM9VZOO	metabolomics			MSM9VZOO_M2072C17_MBX
MSM9VZHR_M2072C23_MBX	MSM9VZHR	metabolomics			MSM9VZHR_M2072C23_MBX
MSM79H8D_M2075C1_MBX	MSM79H8D	metabolomics			MSM79H8D_M2075C1_MBX
MSM79H8J_M2075C4_MBX	MSM79H8J	metabolomics			MSM79H8J_M2075C4_MBX
MSM9VZJZ_M2075C9_MBX	MSM9VZJZ	metabolomics			MSM9VZJZ_M2075C9_MBX
MSM9VZH1_M2075C15_MBX	MSM9VZH1	metabolomics			MSM9VZH1_M2075C15_MBX
MSMAPC7J_M2075C19_MBX	MSMAPC7J	metabolomics			MSMAPC7J_M2075C19_MBX
MSMAPC7D_M2075C24_MBX	MSMAPC7D	metabolomics			MSMAPC7D_M2075C24_MBX
MSM79H94_M2077C1_MBX	MSM79H94	metabolomics			MSM79H94_M2077C1_MBX
MSM9VZME_M2077C3_MBX	MSM9VZME	metabolomics			MSM9VZME_M2077C3_MBX
MSM9VZHX_M2077C9_MBX	MSM9VZHX	metabolomics			MSM9VZHX_M2077C9_MBX
MSM9VZI6_M2077C13_MBX	MSM9VZI6	metabolomics			MSM9VZI6_M2077C13_MBX
MSMAPC7T_M2077C16_MBX	MSMAPC7T	metabolomics			MSMAPC7T_M2077C16_MBX
MSMB4LZC_M2077C21_MBX	MSMB4LZC	metabolomics			MSMB4LZC_M2077C21_MBX
MSM9VZFJ_M2079C1_MBX	MSM9VZFJ	metabolomics			MSM9VZFJ_M2079C1_MBX
MSM9VZFR_M2079C5_MBX	MSM9VZFR	metabolomics			MSM9VZFR_M2079C5_MBX
MSM9VZKE_M2079C9_MBX	MSM9VZKE	metabolomics			MSM9VZKE_M2079C9_MBX
MSMA26BR_M2079C14_MBX	MSMA26BR	metabolomics			MSMA26BR_M2079C14_MBX
MSMB4LZ8_M2079C21_MBX	MSMB4LZ8	metabolomics			MSMB4LZ8_M2079C21_MBX
MSM9VZNX_M2083C4_MBX	MSM9VZNX	metabolomics			MSM9VZNX_M2083C4_MBX
MSM9VZIM_M2083C7_MBX	MSM9VZIM	metabolomics			MSM9VZIM_M2083C7_MBX
MSM9VZIQ_M2083C9_MBX	MSM9VZIQ	metabolomics			MSM9VZIQ_M2083C9_MBX
MSMAPC5D_M2083C17_MBX	MSMAPC5D	metabolomics			MSMAPC5D_M2083C17_MBX
MSMB4LZR_M2083C19_MBX	MSMB4LZR	metabolomics			MSMB4LZR_M2083C19_MBX
MSM9VZMM_M2084C1_MBX	MSM9VZMM	metabolomics			MSM9VZMM_M2084C1_MBX
MSM9VZMU_M2084C5_MBX	MSM9VZMU	metabolomics			MSM9VZMU_M2084C5_MBX
MSM9VZL9_M2084C8_MBX	MSM9VZL9	metabolomics			MSM9VZL9_M2084C8_MBX
MSMA26BB_M2084C13_MBX	MSMA26BB	metabolomics			MSMA26BB_M2084C13_MBX
MSMAPC6K_M2084C19_MBX	MSMAPC6K	metabolomics			MSMAPC6K_M2084C19_MBX
MSMB4LZX_M2084C24_MBX	MSMB4LZX	metabolomics			MSMB4LZX_M2084C24_MBX
MSM9VZM4_M2085C1_MBX	MSM9VZM4	metabolomics			MSM9VZM4_M2085C1_MBX
MSM9VZPL_M2085C4_MBX	MSM9VZPL	metabolomics			MSM9VZPL_M2085C4_MBX
MSM9VZJ3_M2085C10_MBX	MSM9VZJ3	metabolomics			MSM9VZJ3_M2085C10_MBX
MSMA26CX_M2085C12_MBX	MSMA26CX	metabolomics			MSMA26CX_M2085C12_MBX
MSMAPC6G_M2085C17_MBX	MSMAPC6G	metabolomics			MSMAPC6G_M2085C17_MBX
MSMB4LXY_M2085C19_MBX	MSMB4LXY	metabolomics			MSMB4LXY_M2085C19_MBX
MSMB4LYB_M2085C21_MBX	MSMB4LYB	metabolomics			MSMB4LYB_M2085C21_MBX
MSMA26DG_M2097C3_MBX	MSMA26DG	metabolomics			MSMA26DG_M2097C3_MBX
MSMA26DO_M2097C5_MBX	MSMA26DO	metabolomics			MSMA26DO_M2097C5_MBX
MSMAPC5F_M2097C8_MBX	MSMAPC5F	metabolomics			MSMAPC5F_M2097C8_MBX
MSMB4LXW_M2097C15_MBX	MSMB4LXW	metabolomics			MSMB4LXW_M2097C15_MBX
MSMB4LZK_M2097C17_MBX	MSMB4LZK	metabolomics			MSMB4LZK_M2097C17_MBX
MSMA267V_M2103C2_MBX	MSMA267V	metabolomics			MSMA267V_M2103C2_MBX
MSMAPC62_M2103C9_MBX	MSMAPC62	metabolomics			MSMAPC62_M2103C9_MBX
MSMB4LYH_M2103C14_MBX	MSMB4LYH	metabolomics			MSMB4LYH_M2103C14_MBX
PSM6XBQM_P6005C1_MBX	PSM6XBQM	metabolomics			PSM6XBQM_P6005C1_MBX
PSM6XBQY_P6005C5_MBX	PSM6XBQY	metabolomics			PSM6XBQY_P6005C5_MBX
PSM6XBSS_P6005C9_MBX	PSM6XBSS	metabolomics			PSM6XBSS_P6005C9_MBX
PSM7J1CC_P6005C16_MBX	PSM7J1CC	metabolomics			PSM7J1CC_P6005C16_MBX
PSM7J136_P6005C20_MBX	PSM7J136	metabolomics			PSM7J136_P6005C20_MBX
PSM7J13E_P6005C24_MBX	PSM7J13E	metabolomics			PSM7J13E_P6005C24_MBX
PSM6XBRK_P6009C1_MBX	PSM6XBRK	metabolomics			PSM6XBRK_P6009C1_MBX
PSM6XBS6_P6009C4_MBX	PSM6XBS6	metabolomics			PSM6XBS6_P6009C4_MBX
PSM6XBTF_P6009C8_MBX	PSM6XBTF	metabolomics			PSM6XBTF_P6009C8_MBX
PSM7J1CK_P6009C14_MBX	PSM7J1CK	metabolomics			PSM7J1CK_P6009C14_MBX
PSM7J1CU_P6009C19_MBX	PSM7J1CU	metabolomics			PSM7J1CU_P6009C19_MBX
PSM7J141_P6009C23_MBX	PSM7J141	metabolomics			PSM7J141_P6009C23_MBX
PSM6XBSI_P6010C2_MBX	PSM6XBSI	metabolomics			PSM6XBSI_P6010C2_MBX
PSM6XBSK_P6010C5_MBX	PSM6XBSK	metabolomics			PSM6XBSK_P6010C5_MBX
PSM6XBUG_P6010C8_MBX	PSM6XBUG	metabolomics			PSM6XBUG_P6010C8_MBX
PSM6XBUO_P6010C14_MBX	PSM6XBUO	metabolomics			PSM6XBUO_P6010C14_MBX
PSM7J14L_P6010C20_MBX	PSM7J14L	metabolomics			PSM7J14L_P6010C20_MBX
PSM7J14T_P6010C24_MBX	PSM7J14T	metabolomics			PSM7J14T_P6010C24_MBX
PSM6XBSE_P6012C1_MBX	PSM6XBSE	metabolomics			PSM6XBSE_P6012C1_MBX
PSM6XBVM_P6012C4_MBX	PSM6XBVM	metabolomics			PSM6XBVM_P6012C4_MBX
PSM7J1BF_P6012C13_MBX	PSM7J1BF	metabolomics			PSM7J1BF_P6012C13_MBX
PSM6XBT3_P6013C2_MBX	PSM6XBT3	metabolomics			PSM6XBT3_P6013C2_MBX
PSM7J1AU_P6013C10_MBX	PSM7J1AU	metabolomics			PSM7J1AU_P6013C10_MBX
PSM7J193_P6013C14_MBX	PSM7J193	metabolomics			PSM7J193_P6013C14_MBX
PSM7J12F_P6013C19_MBX	PSM7J12F	metabolomics			PSM7J12F_P6013C19_MBX
PSM7J1DH_P6014C11_MBX	PSM7J1DH	metabolomics			PSM7J1DH_P6014C11_MBX
PSM7J14X_P6014C14_MBX	PSM7J14X	metabolomics			PSM7J14X_P6014C14_MBX
PSM7J156_P6014C17_MBX	PSM7J156	metabolomics			PSM7J156_P6014C17_MBX
PSM7J19B_P6016C3_MBX	PSM7J19B	metabolomics			PSM7J19B_P6016C3_MBX
PSM7J19J_P6016C7_MBX	PSM7J19J	metabolomics			PSM7J19J_P6016C7_MBX
PSM7J17L_P6016C9_MBX	PSM7J17L	metabolomics			PSM7J17L_P6016C9_MBX
PSM7J158_P6016C14_MBX	PSM7J158	metabolomics			PSM7J158_P6016C14_MBX
PSMA265N_P6016C20_MBX	PSMA265N	metabolomics			PSMA265N_P6016C20_MBX
PSMA265T_P6016C23_MBX	PSMA265T	metabolomics			PSMA265T_P6016C23_MBX
PSM7J19V_P6017C8_MBX	PSM7J19V	metabolomics			PSM7J19V_P6017C8_MBX
PSM7J16Y_P6017C12_MBX	PSM7J16Y	metabolomics			PSM7J16Y_P6017C12_MBX
PSMA2646_P6017C19_MBX	PSMA2646	metabolomics			PSMA2646_P6017C19_MBX
PSM7J1A2_P6018C4_MBX	PSM7J1A2	metabolomics			PSM7J1A2_P6018C4_MBX
PSM7J17X_P6018C9_MBX	PSM7J17X	metabolomics			PSM7J17X_P6018C9_MBX
PSM7J15M_P6018C15_MBX	PSM7J15M	metabolomics			PSM7J15M_P6018C15_MBX
PSM7J15U_P6018C19_MBX	PSM7J15U	metabolomics			PSM7J15U_P6018C19_MBX
PSMA265H_P6018C24_MBX	PSMA265H	metabolomics			PSMA265H_P6018C24_MBX
PSM7J1BN_P6024C5_MBX	PSM7J1BN	metabolomics			PSM7J1BN_P6024C5_MBX
PSM7J12J_P6024C9_MBX	PSM7J12J	metabolomics			PSM7J12J_P6024C9_MBX
PSM7J12R_P6024C13_MBX	PSM7J12R	metabolomics			PSM7J12R_P6024C13_MBX
PSMA263W_P6024C19_MBX	PSMA263W	metabolomics			PSMA263W_P6024C19_MBX
PSM7J12V_P6025C9_MBX	PSM7J12V	metabolomics			PSM7J12V_P6025C9_MBX
PSM7J134_P6025C13_MBX	PSM7J134	metabolomics			PSM7J134_P6025C13_MBX
PSM7J177_P6028C2_MBX	PSM7J177	metabolomics			PSM7J177_P6028C2_MBX
PSM7J17F_P6028C6_MBX	PSM7J17F	metabolomics			PSM7J17F_P6028C6_MBX
PSM7J161_P6028C10_MBX	PSM7J161	metabolomics			PSM7J161_P6028C10_MBX
PSM7J167_P6028C13_MBX	PSM7J167	metabolomics			PSM7J167_P6028C13_MBX
PSMA266C_P6028C17_MBX	PSMA266C	metabolomics			PSMA266C_P6028C17_MBX
PSMA269E_P6028C24_MBX	PSMA269E	metabolomics			PSMA269E_P6028C24_MBX
PSM7J188_P6033C1_MBX	PSM7J188	metabolomics			PSM7J188_P6033C1_MBX
PSMA2651_P6033C8_MBX	PSMA2651	metabolomics			PSMA2651_P6033C8_MBX
PSMA267B_P6033C16_MBX	PSMA267B	metabolomics			PSMA267B_P6033C16_MBX
PSMA26AJ_P6033C21_MBX	PSMA26AJ	metabolomics			PSMA26AJ_P6033C21_MBX
PSMA264Q_P6035C3_MBX	PSMA264Q	metabolomics			PSMA264Q_P6035C3_MBX
PSMA267J_P6035C8_MBX	PSMA267J	metabolomics			PSMA267J_P6035C8_MBX
PSMA267P_P6035C11_MBX	PSMA267P	metabolomics			PSMA267P_P6035C11_MBX
PSMB4MBK_P6035C16_MBX	PSMB4MBK	metabolomics			PSMB4MBK_P6035C16_MBX
PSMA266I_P6037C2_MBX	PSMA266I	metabolomics			PSMA266I_P6037C2_MBX
PSMA266Q_P6037C6_MBX	PSMA266Q	metabolomics			PSMA266Q_P6037C6_MBX
PSMA269I_P6037C9_MBX	PSMA269I	metabolomics			PSMA269I_P6037C9_MBX
PSMB4MBQ_P6037C15_MBX	PSMB4MBQ	metabolomics			PSMB4MBQ_P6037C15_MBX
PSMA265X_P6038C1_MBX	PSMA265X	metabolomics			PSMA265X_P6038C1_MBX
PSMA2675_P6038C7_MBX	PSMA2675	metabolomics			PSMA2675_P6038C7_MBX
PSMA269W_P6038C10_MBX	PSMA269W	metabolomics			PSMA269W_P6038C10_MBX
PSMA26A3_P6038C13_MBX	PSMA26A3	metabolomics			PSMA26A3_P6038C13_MBX
PSMB4MC5_P6038C19_MBX	PSMB4MC5	metabolomics			PSMB4MC5_P6038C19_MBX
